fnl,hpw,relation,gain,country,job,edu_int,years,loss,work_type,partner,edu,gender,race,prod,gtype,money
291968,40.0,H,0,United-States,Prof-specialty,15,26,1977,Priv,MCS,PS,M,White,62,AC,>50K
185394,34.0,NotF,0,United-States,Handlers-cleaners,136,36,0,Priv,NM,10,F,White,82,DC,<=50K
111994,45.0,NotM,0,United-States,Adm-clerical,10,33,0,SGov,D,SC,F,White,62,DC,<=50K
67662,39.0,NotF,0,United-States,Prof-specialty,14,56,0,SGov,D,M,F,White,67,DC,<=50K
112031,50.0,NotF,0,United-States,Craft-repair,9,29,0,Priv,D,HSG,F,White,52,DC,<=50K
163287,43.0,H,7688,United-States,Prof-specialty,9,41,0,Priv,MCS,HSG,M,White,15423,AC,>50K
31221,30.0,NotM,0,United-States,Other-service,199,41,0,Priv,D,HSG,F,White,47,DC,<=50K
150154,,OwnC,0,United-States,Adm-clerical,9,34,0,Priv,NM,HSG,M,White,47,AC,<=50K
33234,40.0,H,0,United-States,Sales,13,45,0,SelfNotInc,MCS,B,M,White,72,AC,>50K
34278,40.0,NotF,0,United-States,Other-service,11,41,0,Priv,S,AV,M,White,37,AC,<=50K
185397,40.0,NotF,0,United-States,Craft-repair,12,45,0,Priv,D,AA,M,White,57,AC,<=50K
96020,50.0,W,0,United-States,Exec-managerial,13,28,0,Priv,MCS,B,F,White,42,DC,>50K
221955,40.0,Other,0,Mexico,Farming-fishing,3,20,0,Priv,MSA,5-6,M,White,7,AC,<=50K
59496,50.0,H,0,United-States,Adm-clerical,10,31,0,Priv,MCS,SC,M,White,82,AC,<=50K
129529,40.0,NotF,0,United-States,Machine-op-inspct,9,33,0,Priv,D,HSG,M,White,37,AC,<=50K
268525,32.0,NotF,0,United-States,Adm-clerical,13,24,0,Priv,NM,B,M,White,27,AC,<=50K
318416,12.0,OwnC,0,United-States,Other-service,6,39,0,Priv,S,10,F,Black,52,DC,<=50K
186845,50.0,OwnC,5178,United-States,Sales,13,35,0,SelfInc,MCS,B,M,White,10448,AC,>50K
117295,40.0,H,0,United-States,Craft-repair,6,50,0,Priv,MCS,10,M,White,42,AC,<=50K
108293,32.0,NotM,0,United-States,Prof-specialty,13,35,0,Priv,W,B,,White,52,DC,>50K
125461,40.0,NotM,0,United-States,Sales,13,42,0,Priv,NM,B,M,White,42,AC,<=50K
134195,40.0,H,0,United-States,Sales,9,57,0,Priv,MCS,HSG,,White,107,AC,<=50K
203003,25.0,NotF,0,Germany,Craft-repair,4,23,0,Priv,NM,7-8,M,White,62,AC,<=50K
135296,40.0,OwnC,0,United-States,Adm-clerical,11,29,0,Priv,NM,AV,,White,62,DC,<=50K
165799,60.0,NotF,0,United-States,Exec-managerial,9,35,0,Priv,D,HSG,M,White,57,AC,<=50K
184016,40.0,NotF,3103,United-States,Priv-house-serv,9,18,0,Priv,MCS,HSG,F,White,6258,DC,<=50K
67001,40.0,H,0,United-States,Transport-moving,9,49,0,LGov,MCS,HSG,M,White,7,AC,<=50K
42435,20.0,NotF,0,United-States,?,6,82,0,?,W,10,M,White,17,AC,<=50K
155489,65.0,H,0,United-States,Exec-managerial,4,45,0,SelfNotInc,MCS,7-8,M,White,102,AC,>50K
108683,12.0,W,0,United-States,?,10,68,0,?,MCS,SC,F,White,87,DC,>50K
148606,35.0,NotF,0,United-States,Other-service,6,64,0,Priv,S,10,F,White,72,DC,<=50K
244665,45.0,NotF,0,Honduras,Exec-managerial,10,31,0,Priv,NM,SC,M,White,57,AC,<=50K
392886,14.0,NotF,0,United-States,Farming-fishing,9,74,0,SelfNotInc,W,HSG,F,White,27,DC,<=50K
169711,,H,0,Germany,Prof-specialty,11,49,0,Priv,MCS,AV,M,White,82,AC,>50K
125461,,OwnC,4650,United-States,Exec-managerial,13,42,0,LGov,NM,B,M,White,9367,AC,<=50K
101094,55.0,H,0,United-States,Sales,14,50,0,SelfInc,MCS,M,M,White,97,AC,<=50K
174308,40.0,H,0,United-States,Craft-repair,9,37,0,SelfNotInc,MCS,HSG,M,White,32,AC,<=50K
169879,47.0,H,3103,United-States,Prof-specialty,13,33,0,Priv,MCS,B,M,White,6213,AC,>50K
478315,40.0,OwnC,0,United-States,Prof-specialty,13,28,0,Priv,NM,B,F,Black,42,DC,<=50K
445824,50.0,W,0,United-States,Prof-specialty,14,28,0,SGov,MCS,M,,White,82,DC,>50K
167761,50.0,H,0,United-States,Prof-specialty,13,26,0,Priv,MCS,B,M,White,57,AC,>50K
125461,35.0,H,0,United-States,Exec-managerial,14,44,0,Priv,MCS,M,M,White,77,AC,>50K
212506,40.0,NotM,0,United-States,Adm-clerical,10,27,0,Priv,D,SC,F,Black,47,DC,<=50K
165201,45.0,W,0,United-States,Adm-clerical,10,24,0,SGov,MCS,SC,F,White,52,DC,<=50K
173110,40.0,NotF,0,United-States,Exec-managerial,9,28,0,Priv,NM,HSG,F,White,77,DC,<=50K
296618,30.0,NotF,0,United-States,Sales,9,20,0,Priv,NM,HSG,F,White,27,DC,<=50K
161607,45.0,H,0,United-States,Transport-moving,10,28,0,Priv,MCS,SC,M,White,42,AC,<=50K
293928,,OwnC,0,United-States,Adm-clerical,9,19,0,Priv,NM,HSG,F,White,42,DC,<=50K
193075,20.0,OwnC,0,United-States,Sales,9,48,0,Priv,D,HSG,F,White,22,DC,<=50K
259463,40.0,H,0,United-States,Prof-specialty,11,45,0,Priv,MCS,AV,M,White,57,AC,>50K
104196,40.0,H,0,United-States,Tech-support,9,40,0,Priv,MCS,HSG,M,White,72,AC,<=50K
78602,40.0,NotM,0,United-States,Other-service,12,31,0,Priv,D,AA,F,Amer-Indian-Eskimo,42,DC,<=50K
245173,,NotF,0,United-States,Sales,9,34,1669,Priv,D,HSG,M,White,67,AC,<=50K
194962,6.0,W,0,United-States,Other-service,7,49,0,Priv,MCS,11,,White,32,DC,<=50K
115214,65.0,NotM,6497,United-States,Machine-op-inspct,9,35,0,Priv,NM,HSG,M,White,13066,AC,<=50K
196899,40.0,NotF,0,United-States,Craft-repair,12,26,0,Priv,S,AA,F,Other,62,DC,<=50K
33863,40.0,H,0,United-States,Adm-clerical,9,54,0,FGov,MCS,HSG,M,White,17,AC,>50K
261334,40.0,NotF,0,United-States,Sales,5,65,0,Priv,W,9,,White,42,DC,<=50K
299810,50.0,NotF,0,United-States,Sales,9,26,0,Priv,NM,HSG,F,White,2,DC,<=50K
201138,8.0,NotF,0,United-States,Adm-clerical,10,23,0,Priv,NM,SC,F,White,37,DC,<=50K
265266,40.0,H,0,United-States,Craft-repair,9,43,0,Priv,MCS,HSG,,White,37,AC,<=50K
194710,40.0,NotF,0,United-States,Exec-managerial,9,41,0,Priv,NM,HSG,F,White,92,DC,<=50K
22900,40.0,NotF,0,United-States,Other-service,9,47,0,Priv,D,HSG,F,White,62,DC,<=50K
86551,50.0,H,0,United-States,Exec-managerial,13,37,0,Priv,MCS,B,M,White,37,AC,>50K
544686,40.0,Other,2907,Nicaragua,Adm-clerical,9,36,0,Priv,NM,HSG,F,White,5891,DC,<=50K
151023,,NotM,114,United-States,Adm-clerical,10,39,0,Priv,D,SC,F,White,275,DC,<=50K
227359,42.0,H,0,United-States,Other-service,10,34,0,Priv,MCS,SC,M,White,52,AC,<=50K
258406,72.0,NotM,0,Mexico,Craft-repair,10,32,0,Priv,NM,SC,M,White,67,AC,<=50K
165998,40.0,H,0,United-States,Machine-op-inspct,10,52,0,Priv,MCS,SC,M,White,62,AC,<=50K
249870,50.0,NotF,0,United-States,Prof-specialty,15,28,0,Priv,NM,PS,M,Black,87,AC,<=50K
37109,60.0,W,0,Philippines,Other-service,9,37,0,Priv,MCS,HSG,F,Asian-Pac-Islander,47,DC,<=50K
35723,60.0,H,0,United-States,Exec-managerial,14,55,0,FGov,MCS,M,M,White,37,AC,>50K
110977,40.0,NotF,0,United-States,Exec-managerial,16,52,0,Priv,NM,D,M,White,27,AC,>50K
347803,20.0,NotF,0,United-States,Adm-clerical,10,22,0,SGov,NM,SC,M,Other,72,AC,<=50K
145098,40.0,H,0,United-States,Sales,10,54,0,Priv,MCS,SC,M,White,42,AC,>50K
190290,40.0,H,0,United-States,Prof-specialty,12,42,0,Priv,MCS,AA,M,White,92,AC,>50K
356567,60.0,NotF,0,United-States,Tech-support,11,22,0,Priv,D,AV,M,White,72,AC,<=50K
163320,40.0,OwnC,0,United-States,Transport-moving,9,28,0,Priv,NM,HSG,M,White,37,AC,<=50K
54709,46.0,NotM,0,United-States,Adm-clerical,9,50,0,SGov,D,HSG,F,White,42,DC,<=50K
61307,,H,0,United-States,Machine-op-inspct,4,49,0,Priv,MCS,7-8,M,Other,82,AC,<=50K
161930,30.0,OwnC,0,United-States,?,9,21,1504,?,NM,HSG,F,Black,32,DC,<=50K
376302,35.0,W,0,Nicaragua,Tech-support,11,29,0,LGov,MCS,AV,F,White,62,DC,>50K
112840,50.0,H,0,United-States,Sales,10,57,0,Priv,MCS,SC,M,White,27,AC,>50K
154641,50.0,NotF,8614,United-States,Farming-fishing,9,39,0,SelfNotInc,D,HSG,,White,17280,AC,>50K
100508,40.0,H,0,United-States,Craft-repair,9,37,0,Priv,MCS,HSG,M,White,47,AC,>50K
192982,38.0,H,0,United-States,Adm-clerical,14,53,0,LGov,MCS,M,M,White,57,AC,>50K
226443,,H,0,United-States,Prof-specialty,13,31,0,Priv,MCS,B,M,White,7,AC,<=50K
376973,42.0,H,0,United-States,Craft-repair,9,60,0,SelfNotInc,MCS,HSG,M,White,82,AC,>50K
232997,65.0,H,0,United-States,Transport-moving,10,45,0,FGov,MCS,SC,M,White,37,AC,>50K
170012,,H,0,United-States,Adm-clerical,13,65,0,Priv,MCS,B,M,White,47,AC,<=50K
61343,45.0,H,0,United-States,Sales,10,35,0,Priv,MCS,SC,M,White,82,AC,<=50K
240988,40.0,Other,0,Philippines,Machine-op-inspct,5,55,0,Priv,MCS,9,,Asian-Pac-Islander,82,AC,<=50K
175856,40.0,NotF,0,United-States,Craft-repair,10,34,0,LGov,NM,SC,M,White,67,AC,<=50K
97986,68.0,H,0,United-States,Sales,12,37,0,SelfInc,MCS,AA,M,White,67,AC,<=50K
38795,,NotM,0,United-States,Craft-repair,5,54,0,Priv,S,9,,White,12,AC,<=50K
198813,40.0,Other,0,United-States,Adm-clerical,13,25,0,LGov,NM,B,F,Black,82,DC,<=50K
32732,40.0,NotF,0,United-States,Sales,10,21,0,Priv,NM,SC,M,White,37,AC,<=50K
39615,,NotF,0,United-States,Sales,13,24,0,Priv,NM,B,M,White,62,AC,<=50K
221095,40.0,Other,0,United-States,Craft-repair,189,20,0,Priv,NM,HSG,M,Black,32,AC,<=50K
81528,60.0,Other,0,United-States,Handlers-cleaners,9,32,0,Priv,NM,HSG,,White,82,AC,<=50K
53197,40.0,H,3103,United-States,Prof-specialty,14,53,0,Priv,MCS,M,M,White,6268,AC,>50K
112507,60.0,H,0,United-States,Transport-moving,6,41,0,Priv,MCS,10,M,White,62,AC,<=50K
314007,40.0,NotF,0,United-States,Exec-managerial,9,51,0,FGov,D,HSG,,White,52,DC,<=50K
92028,50.0,H,0,United-States,Exec-managerial,14,35,0,Priv,MCS,M,,White,37,AC,>50K
153486,45.0,H,0,United-States,Machine-op-inspct,9,51,0,Priv,MCS,HSG,M,White,77,AC,>50K
259307,50.0,NotF,0,United-States,Exec-managerial,10,40,0,Priv,NM,SC,M,White,27,AC,<=50K
167536,40.0,NotM,0,United-States,Prof-specialty,12,28,0,LGov,W,AA,M,White,127,AC,<=50K
228357,,NotM,0,?,Other-service,11,32,0,Priv,D,AV,F,White,47,DC,<=50K
397280,72.0,H,0,?,Exec-managerial,13,41,0,SelfInc,MCS,B,M,White,62,AC,<=50K
390472,40.0,H,0,United-States,Farming-fishing,9,61,0,SelfNotInc,MCS,HSG,M,White,57,AC,<=50K
288371,40.0,H,0,Canada,Sales,9,67,0,Priv,MCS,HSG,M,White,32,AC,>50K
24763,40.0,H,15024,United-States,Prof-specialty,16,42,0,SelfNotInc,MCS,D,M,White,30110,AC,>50K
184659,,H,0,United-States,Machine-op-inspct,9,36,0,Priv,MCS,HSG,M,White,62,AC,>50K
142725,45.0,H,0,United-States,Transport-moving,149,41,0,SelfNotInc,MCS,HSG,M,White,37,AC,<=50K
106551,40.0,H,0,United-States,Craft-repair,9,63,0,SelfNotInc,MCS,HSG,,White,67,AC,<=50K
37237,40.0,H,0,United-States,Prof-specialty,13,54,0,Priv,MCS,B,M,White,72,AC,>50K
259532,50.0,H,0,United-States,Transport-moving,4,55,0,Priv,MCS,7-8,M,White,92,AC,<=50K
184378,40.0,NotF,0,United-States,Craft-repair,9,41,0,Priv,S,HSG,M,White,37,AC,<=50K
104443,20.0,OwnC,0,United-States,Adm-clerical,10,20,0,SelfInc,NM,SC,F,White,22,DC,<=50K
116338,50.0,W,0,United-States,Exec-managerial,14,46,0,SelfInc,MCS,M,F,White,62,DC,>50K
37821,45.0,NotM,0,United-States,Sales,10,28,0,Priv,D,SC,F,White,72,DC,<=50K
171968,40.0,H,0,United-States,Craft-repair,9,36,0,Priv,MCS,HSG,M,White,92,AC,<=50K
249214,40.0,NotM,0,United-States,Adm-clerical,10,25,0,LGov,NM,SC,F,Black,67,DC,<=50K
160703,65.0,H,0,United-States,Prof-specialty,16,52,0,Priv,MCS,D,M,White,52,AC,>50K
75214,32.0,H,0,United-States,Prof-specialty,15,56,0,SelfInc,MCS,PS,M,White,72,AC,>50K
412435,,W,0,Outlying-US(Guam-USVI-etc),Exec-managerial,9,29,0,Priv,MCS,HSG,F,White,22,DC,<=50K
194612,25.0,OwnC,0,United-States,Other-service,7,17,0,Priv,NM,11,M,White,47,AC,<=50K
45869,,OwnC,0,United-States,Handlers-cleaners,13,26,0,Priv,NM,B,,White,42,AC,<=50K
173754,40.0,H,0,United-States,Craft-repair,9,50,0,Priv,MCS,HSG,,White,72,AC,<=50K
306967,25.0,NotF,0,United-States,Adm-clerical,10,22,0,Priv,NM,SC,F,White,47,DC,<=50K
99199,10.0,OwnC,0,United-States,Exec-managerial,10,21,0,SGov,NM,SC,M,White,72,AC,<=50K
136331,50.0,NotM,0,United-States,Craft-repair,9,33,0,Priv,MSA,HSG,M,White,87,AC,<=50K
234083,40.0,NotF,0,United-States,?,9,63,2205,?,D,HSG,F,White,17,DC,<=50K
118457,,NotF,0,United-States,Prof-specialty,13,32,0,LGov,NM,B,M,White,37,AC,<=50K
41474,40.0,H,0,Mexico,Other-service,6,51,0,Priv,MCS,10,M,White,12,AC,<=50K
152373,48.0,NotF,0,United-States,Craft-repair,10,53,0,Priv,D,SC,M,White,52,AC,>50K
24106,30.0,H,0,United-States,Tech-support,9,37,0,SelfNotInc,MCS,HSG,M,White,47,AC,<=50K
170214,40.0,H,0,United-States,Handlers-cleaners,9,41,2179,SelfNotInc,MCS,HSG,M,White,72,AC,<=50K
29859,60.0,H,7688,United-States,Farming-fishing,4,63,0,SelfNotInc,MCS,7-8,M,White,15453,AC,>50K
220609,,NotF,0,United-States,Tech-support,10,43,0,Priv,D,SC,F,White,42,DC,<=50K
197054,40.0,H,0,United-States,Prof-specialty,14,53,0,LGov,MCS,M,M,White,57,AC,>50K
584259,2.0,H,0,United-States,?,134,61,0,?,MCS,M,M,White,17,AC,>50K
190776,40.0,NotM,0,United-States,Craft-repair,12,38,0,Priv,D,AA,,White,47,DC,<=50K
361307,40.0,OwnC,0,United-States,Sales,13,25,0,Priv,NM,B,F,White,42,DC,<=50K
199501,38.0,NotM,0,United-States,Exec-managerial,10,36,0,Priv,D,SC,F,Black,97,DC,<=50K
312242,3.0,NotF,0,United-States,Exec-managerial,10,64,0,Priv,W,SC,F,White,27,DC,<=50K
172846,,H,0,United-States,Sales,10,37,0,Priv,MCS,SC,M,White,57,AC,>50K
190350,35.0,OwnC,0,United-States,Other-service,6,25,0,Priv,MCS,10,F,White,47,DC,<=50K
23813,30.0,H,2885,United-States,Prof-specialty,10,42,0,SelfInc,MCS,SC,M,Amer-Indian-Eskimo,5827,AC,<=50K
269080,,NotM,0,United-States,Other-service,4,51,0,Priv,W,7-8,F,Black,72,DC,<=50K
156266,40.0,H,0,United-States,Farming-fishing,5,27,0,Priv,MCS,9,M,Amer-Indian-Eskimo,2,AC,<=50K
164386,48.0,OwnC,0,United-States,Craft-repair,9,26,0,Priv,NM,HSG,M,White,97,AC,<=50K
177465,25.0,NotM,0,United-States,Sales,9,52,0,Priv,D,HSG,F,White,37,DC,<=50K
328466,50.0,H,0,United-States,Exec-managerial,10,37,0,SelfInc,MCS,SC,M,White,67,AC,>50K
110171,40.0,H,7688,United-States,Craft-repair,10,46,0,Priv,MCS,SC,M,White,15378,AC,>50K
70720,55.0,NotF,0,United-States,Sales,13,59,0,Priv,D,B,M,White,72,AC,>50K
193051,35.0,H,0,United-States,Tech-support,13,25,0,Priv,MCS,B,M,White,62,AC,<=50K
24106,40.0,H,3103,United-States,Craft-repair,9,36,0,Priv,MCS,HSG,M,White,6298,AC,>50K
111567,48.0,OwnC,0,United-States,Craft-repair,9,30,0,Priv,NM,HSG,,White,22,AC,<=50K
333611,54.0,Other,0,Mexico,Other-service,3,18,0,Priv,NM,5-6,,White,82,AC,<=50K
181280,40.0,H,0,United-States,Machine-op-inspct,9,29,0,Priv,MCS,HSG,M,White,42,AC,<=50K
204226,45.0,NotF,0,United-States,Sales,9,52,0,Priv,D,HSG,M,White,22,AC,<=50K
172281,35.0,H,0,United-States,Exec-managerial,13,51,0,SGov,MCS,B,M,White,52,AC,>50K
158737,,Other,0,Ecuador,Machine-op-inspct,8,28,0,Priv,MCS,12,M,Other,47,AC,<=50K
312771,40.0,H,0,United-States,Sales,11,38,0,Priv,MCS,AV,M,White,102,AC,>50K
84888,50.0,H,0,United-States,Transport-moving,9,57,0,Priv,MCS,HSG,M,White,57,AC,<=50K
108320,45.0,H,0,United-States,Tech-support,13,37,0,LGov,MCS,B,M,White,32,AC,>50K
130021,40.0,H,2829,United-States,Craft-repair,4,30,0,Priv,MCS,7-8,,White,5710,AC,<=50K
236543,54.0,OwnC,0,Mexico,Protective-serv,8,32,0,Priv,D,12,M,White,32,AC,<=50K
175586,40.0,NotM,0,United-States,Machine-op-inspct,9,24,0,Priv,NM,HSG,F,Black,7,DC,<=50K
205940,40.0,OwnC,0,United-States,?,10,21,0,?,NM,SC,F,White,77,DC,<=50K
266529,40.0,H,0,United-States,Craft-repair,7,50,0,Priv,MCS,11,M,White,92,AC,<=50K
174887,,NotF,0,United-States,Tech-support,10,36,0,Priv,NM,SC,F,White,107,DC,<=50K
39388,60.0,H,0,United-States,Farming-fishing,11,28,0,SelfNotInc,MCS,AV,M,White,47,AC,<=50K
184556,40.0,W,0,United-States,Exec-managerial,13,36,0,FGov,MCS,B,,White,57,DC,<=50K
212640,85.0,NotF,0,United-States,Prof-specialty,15,28,0,Priv,NM,PS,F,White,77,DC,<=50K
352612,40.0,H,0,United-States,Craft-repair,6,40,0,Priv,MCS,10,M,White,12,AC,<=50K
244602,15.0,OwnC,0,United-States,Other-service,8,17,0,Priv,NM,12,,White,57,AC,<=50K
176319,38.0,OwnC,0,United-States,Sales,9,47,0,Priv,MCS,HSG,F,White,42,DC,>50K
389850,50.0,NotM,0,United-States,?,9,36,0,?,MSA,HSG,M,Black,32,AC,<=50K
245196,40.0,H,0,United-States,Transport-moving,6,59,0,Priv,MCS,10,M,Black,97,AC,>50K
231347,20.0,NotF,0,United-States,Prof-specialty,10,46,0,SelfNotInc,S,SC,M,White,12,AC,<=50K
102102,50.0,H,0,United-States,Tech-support,11,48,0,Priv,MCS,AV,M,White,47,AC,>50K
105813,40.0,H,7298,United-States,Adm-clerical,11,37,0,Priv,MCS,AV,M,White,14668,AC,>50K
233194,40.0,H,0,United-States,Sales,9,38,0,Priv,MCS,HSG,M,Black,12,AC,>50K
77723,40.0,NotF,0,United-States,Exec-managerial,13,32,0,SGov,D,B,F,Asian-Pac-Islander,72,DC,<=50K
341995,55.0,OwnC,0,United-States,Sales,10,47,0,Priv,D,SC,M,White,62,AC,<=50K
407068,75.0,H,0,Mexico,Other-service,3,38,0,Priv,MCS,5-6,M,White,52,AC,<=50K
342642,15.0,NotF,0,United-States,Exec-managerial,14,36,0,Priv,NM,M,,White,37,AC,<=50K
108328,50.0,NotF,6849,United-States,Adm-clerical,10,33,0,Priv,NM,SC,F,White,13785,DC,<=50K
145637,48.0,NotM,0,United-States,Adm-clerical,110,45,0,Priv,D,SC,F,White,42,DC,<=50K
56613,20.0,OwnC,0,United-States,Protective-serv,10,18,0,Priv,NM,SC,F,White,52,DC,<=50K
167687,50.0,H,1409,United-States,Farming-fishing,9,66,0,SelfNotInc,MCS,HSG,M,White,2875,AC,<=50K
140571,40.0,NotM,0,United-States,Tech-support,11,34,0,Priv,D,AV,F,Black,42,DC,<=50K
147500,40.0,W,0,United-States,Prof-specialty,9,39,0,Priv,MCS,HSG,F,Black,82,DC,<=50K
217750,35.0,W,0,United-States,Other-service,119,47,0,Priv,MCS,HSG,F,White,72,DC,<=50K
80574,38.0,NotM,0,United-States,Other-service,9,60,0,Priv,D,HSG,F,White,42,DC,<=50K
490332,,H,0,United-States,Transport-moving,10,29,0,Priv,MCS,SC,M,White,82,AC,>50K
193882,40.0,H,0,United-States,Exec-managerial,9,43,0,Priv,MCS,HSG,M,White,57,AC,>50K
182401,40.0,NotF,0,United-States,Adm-clerical,6,33,0,Priv,NM,10,M,Black,92,AC,<=50K
226196,40.0,OwnC,0,United-States,Transport-moving,9,26,0,Priv,NM,HSG,M,White,7,AC,<=50K
225193,40.0,H,0,United-States,Sales,9,43,0,Priv,MCS,HSG,M,White,7,AC,<=50K
401723,,NotF,0,United-States,Adm-clerical,9,27,0,Priv,NM,HSG,F,Black,72,DC,<=50K
198914,25.0,NotM,0,United-States,Sales,9,24,0,Priv,NM,HSG,M,Black,97,AC,<=50K
86143,40.0,H,0,Philippines,?,9,31,0,?,MCS,HSG,M,Asian-Pac-Islander,67,AC,<=50K
28738,35.0,NotM,0,United-States,Sales,12,36,0,SelfNotInc,D,AA,F,White,77,DC,<=50K
192791,,H,0,United-States,Machine-op-inspct,9,48,0,Priv,MCS,HSG,M,White,112,AC,<=50K
276776,40.0,H,0,United-States,Tech-support,10,27,0,FGov,MCS,SC,M,White,32,AC,>50K
129263,60.0,NotM,0,United-States,Exec-managerial,10,37,0,Priv,D,SC,F,White,32,DC,<=50K
222966,40.0,W,0,United-States,Other-service,4,64,0,SGov,MCS,7-8,F,Black,22,DC,<=50K
230315,40.0,NotF,0,Dominican-Republic,Other-service,10,23,0,Priv,NM,SC,,Asian-Pac-Islander,92,AC,<=50K
106698,32.0,NotM,0,United-States,Other-service,10,42,0,Priv,D,SC,F,White,42,DC,<=50K
57916,40.0,OwnC,0,United-States,Machine-op-inspct,4,21,0,Priv,NM,7-8,M,White,52,AC,<=50K
289982,35.0,OwnC,0,United-States,Prof-specialty,13,22,0,LGov,NM,B,F,White,47,DC,<=50K
270985,50.0,H,0,United-States,Exec-managerial,10,38,0,Priv,MCS,SC,M,Black,47,AC,<=50K
268098,36.0,NotF,0,United-States,Transport-moving,8,44,0,Priv,NM,12,M,Black,52,AC,<=50K
146767,40.0,H,0,United-States,Machine-op-inspct,9,52,0,Priv,MCS,HSG,M,White,102,AC,>50K
19520,50.0,NotM,0,United-States,Prof-specialty,16,57,0,SGov,D,D,F,White,87,DC,<=50K
45607,56.0,H,0,United-States,Protective-serv,9,39,0,LGov,MCS,HSG,M,White,42,AC,<=50K
126060,40.0,W,0,United-States,Sales,9,29,0,Priv,MCS,HSG,F,White,62,DC,>50K
240738,40.0,H,0,United-States,Prof-specialty,9,29,0,Priv,MCS,HSG,M,White,27,AC,>50K
246820,48.0,H,7298,United-States,Craft-repair,9,51,0,SelfNotInc,MCS,HSG,M,White,14673,AC,>50K
186451,40.0,H,0,United-States,Prof-specialty,15,61,1902,SGov,MCS,PS,M,White,37,AC,>50K
251854,35.0,W,0,?,?,123,27,0,?,MCS,B,F,Black,52,DC,>50K
220323,,H,0,United-States,Prof-specialty,10,24,0,Priv,MCS,SC,M,Black,47,AC,<=50K
108464,40.0,H,0,United-States,?,10,30,0,?,MCS,SC,M,White,77,AC,<=50K
336042,40.0,NotF,0,United-States,Transport-moving,9,43,0,Priv,S,HSG,M,White,42,AC,<=50K
110510,50.0,W,0,United-States,Exec-managerial,9,53,0,LGov,MCS,HSG,F,White,42,DC,>50K
114733,36.0,W,0,United-States,Adm-clerical,12,34,0,SelfInc,MCS,AA,F,White,17,DC,<=50K
325374,40.0,H,0,United-States,Craft-repair,10,36,0,Priv,MCS,SC,M,White,32,AC,<=50K
279129,40.0,NotF,0,United-States,Tech-support,10,54,0,Priv,NM,SC,M,White,72,AC,<=50K
207782,30.0,OwnC,0,United-States,?,10,21,0,?,NM,SC,M,White,82,AC,<=50K
32477,25.0,OwnC,0,United-States,?,10,19,0,?,NM,SC,M,White,52,AC,<=50K
48703,30.0,OwnC,0,United-States,?,7,17,0,?,NM,11,F,White,42,DC,<=50K
185866,60.0,H,0,?,Prof-specialty,15,47,0,Priv,MCS,PS,M,White,57,AC,>50K
263150,20.0,NotM,0,United-States,Machine-op-inspct,9,30,0,Priv,D,HSG,F,White,47,DC,<=50K
129150,50.0,H,0,United-States,Tech-support,13,39,0,Priv,MCS,B,M,White,37,AC,>50K
123306,40.0,H,0,United-States,Prof-specialty,11,40,0,Priv,MCS,AV,M,White,57,AC,>50K
285295,40.0,W,0,Philippines,Other-service,13,30,0,Priv,MCS,B,F,Asian-Pac-Islander,32,DC,<=50K
110748,50.0,H,0,United-States,Prof-specialty,14,52,0,Priv,MCS,M,M,White,92,AC,>50K
26671,40.0,Other,0,United-States,?,9,24,0,?,NM,HSG,,Amer-Indian-Eskimo,52,DC,<=50K
219371,40.0,NotM,0,Jamaica,Adm-clerical,9,27,0,Priv,MSA,HSG,F,White,57,DC,<=50K
184303,30.0,Other,0,El-Salvador,Priv-house-serv,10,25,0,Priv,S,SC,,White,67,DC,<=50K
391468,40.0,OwnC,0,United-States,Craft-repair,7,27,0,Priv,D,11,M,White,17,AC,<=50K
180632,40.0,H,0,United-States,Sales,9,61,0,Priv,MCS,HSG,M,White,77,AC,<=50K
182944,40.0,NotM,0,United-States,Tech-support,9,51,0,Priv,W,HSG,F,Black,47,DC,<=50K
271379,25.0,OwnC,0,United-States,Sales,10,20,0,Priv,NM,SC,F,White,7,DC,<=50K
99203,40.0,H,0,United-States,Craft-repair,11,43,0,SelfNotInc,MCS,AV,M,White,22,AC,<=50K
127190,15.0,OwnC,0,United-States,Other-service,9,19,0,Priv,NM,HSG,F,White,32,DC,<=50K
305874,40.0,H,0,United-States,Other-service,10,21,0,Priv,MCS,SC,M,White,67,AC,<=50K
81859,48.0,H,0,United-States,Machine-op-inspct,9,52,0,Priv,MCS,HSG,M,White,52,AC,>50K
193260,,Other,0,India,Craft-repair,13,29,0,Priv,MCS,B,M,Asian-Pac-Islander,77,AC,<=50K
204254,,NotM,0,United-States,Other-service,6,56,0,Priv,D,10,F,Black,42,DC,<=50K
262425,,H,0,United-States,Prof-specialty,10,42,0,Priv,MCS,SC,M,White,77,AC,<=50K
108438,40.0,H,0,United-States,Craft-repair,9,33,0,SelfNotInc,MCS,HSG,M,White,57,AC,>50K
42069,,OwnC,2176,United-States,Transport-moving,9,19,0,Priv,NM,HSG,M,White,4404,AC,<=50K
82566,50.0,H,0,United-States,Craft-repair,9,51,0,Priv,MCS,HSG,M,White,107,AC,<=50K
36251,15.0,OwnC,0,United-States,Other-service,6,18,0,Priv,NM,10,,White,57,DC,<=50K
174308,40.0,H,0,United-States,Exec-managerial,9,39,0,SelfNotInc,MCS,HSG,,White,47,AC,<=50K
